2018.07.26,46900,750,46100,47000,46000,7374946,True
2018.07.25,46150,0,46250,46550,45900,7222471,True
2018.07.24,46150,350,46350,46600,45950,8261363,False
2018.07.23,46500,950,47100,47200,46150,10823782,False
2018.07.20,47450,550,47000,47600,46700,10474547,True
2018.07.19,46900,350,47050,47200,46600,9880128,True
2018.07.18,46550,700,46700,47200,46450,10952645,True
2018.07.17,45850,200,46150,46200,45600,8892953,False
2018.07.16,46050,450,46800,46800,46000,7678719,False
2018.07.13,46500,1000,45800,46500,45750,11543389,True
2018.07.12,45500,500,45900,46250,45450,11828104,False
2018.07.11,46000,300,46400,46450,45400,11224077,False
2018.07.10,46300,700,46200,46550,46100,10528665,True
2018.07.09,45600,700,45500,46100,45200,11602464,True
2018.07.06,44900,1050,45500,45850,44650,17843706,False
2018.07.05,45950,300,46100,46550,45600,7039773,False
2018.07.04,46250,100,46700,47050,46050,8776763,True
2018.07.03,46150,600,45750,46450,45750,10959655,True
2018.07.02,45550,1100,46500,47150,45500,13112253,False
2018.06.29,46650,150,46250,47150,46200,14099635,False
2018.06.28,46800,1150,46850,47150,46600,12784800,False
2018.06.27,47950,950,47450,48500,47000,15274752,True
2018.06.26,47000,350,45900,47300,45900,11223166,True
2018.06.25,46650,600,47050,47050,46150,10587711,False
2018.06.22,47250,200,47000,47250,46200,10298006,True
2018.06.21,47050,50,47900,47900,47050,10015541,True
2018.06.20,47000,0,47450,47600,46850,12959316,True
2018.06.19,47000,400,47200,47350,46500,15217971,True
2018.06.18,46600,1050,47600,47650,46200,16661870,False
2018.06.15,47650,550,48500,48700,47650,17080892,False
2018.06.14,48200,1200,49000,49000,48200,20971729,False
2018.06.12,49400,500,49700,49800,49250,12110569,False
2018.06.11,49900,250,49750,50300,49350,10571312,True
2018.06.08,49650,950,50200,50400,49600,16951706,False
2018.06.07,50600,700,51800,51800,50500,13590016,False
2018.06.05,51300,200,51100,51400,50400,9144100,True
2018.06.04,51100,200,50800,51200,50700,9767171,False
2018.06.01,51300,600,50500,51700,49950,13038499,True
2018.05.31,50700,1200,50400,50800,49850,63491109,True
2018.05.30,49500,1800,51300,51500,49100,20498098,False
2018.05.29,51300,1000,52200,52500,51300,8480437,False
2018.05.28,52300,400,52500,53000,52000,9787820,False
2018.05.25,52700,1300,51000,52800,50800,15207266,True
2018.05.24,51400,400,52000,52000,51100,8289275,False
2018.05.23,51800,1800,50600,52000,50400,17095490,True
2018.05.21,50000,500,49650,50200,49100,9020998,True
2018.05.18,49500,100,49900,49900,49350,6706570,True
2018.05.17,49400,450,50300,50500,49400,10365440,False
2018.05.16,49850,650,49200,50200,49150,15918683,True
2018.05.15,49200,900,50200,50400,49100,18709146,False
2018.05.14,50100,1200,51000,51100,49900,14909272,False
2018.05.11,51300,300,52000,52200,51200,10314997,False
2018.05.10,51600,700,51700,51700,50600,13905263,True
2018.05.09,50900,1700,52600,52800,50900,16128305,False
2018.05.08,52600,700,52600,53200,51900,23104720,True
2018.05.04,51900,1100,53000,53900,51800,39565391,False
2018.05.03,2650000,0,0,0,0,0,True
2018.05.02,2650000,0,0,0,0,0,True
2018.04.30,2650000,0,0,0,0,0,True
2018.04.27,2650000,43000,2669000,2682000,2622000,606216,True
2018.04.26,2607000,87000,2521000,2608000,2520000,360931,True
2018.04.25,2520000,3000,2461000,2525000,2461000,332292,False
2018.04.24,2523000,72000,2592000,2593000,2504000,315406,False
2018.04.23,2595000,14000,2550000,2604000,2550000,232380,True
2018.04.20,2581000,58000,2590000,2613000,2571000,235220,False
2018.04.19,2639000,71000,2600000,2649000,2577000,343811,True
2018.04.18,2568000,69000,2550000,2568000,2529000,269252,True
2018.04.17,2499000,18000,2512000,2527000,2491000,155440,False
2018.04.16,2517000,27000,2516000,2530000,2493000,157549,True
2018.04.13,2490000,40000,2480000,2509000,2470000,205566,True
2018.04.12,2450000,7000,2472000,2472000,2444000,249325,True
2018.04.11,2443000,1000,2495000,2495000,2430000,201022,False
2018.04.10,2444000,16000,2427000,2461000,2402000,219687,False
2018.04.09,2460000,40000,2413000,2472000,2410000,199008,True
2018.04.06,2420000,17000,2400000,2429000,2370000,250654,False
2018.04.05,2437000,91000,2370000,2469000,2367000,264912,True
2018.04.04,2346000,60000,2408000,2413000,2346000,247684,False
2018.04.03,2406000,21000,2394000,2407000,2364000,255365,False
2018.04.02,2427000,34000,2450000,2461000,2425000,142313,False
2018.03.30,2461000,9000,2454000,2495000,2454000,155542,True
2018.03.29,2452000,17000,2435000,2478000,2416000,201340,True
2018.03.28,2435000,64000,2455000,2455000,2417000,303189,False
2018.03.27,2499000,15000,2516000,2523000,2454000,237480,False
2018.03.26,2514000,28000,2471000,2514000,2452000,201155,True
2018.03.23,2486000,103000,2517000,2536000,2480000,297099,False
2018.03.22,2589000,36000,2553000,2589000,2552000,169082,True
2018.03.21,2553000,7000,2589000,2589000,2553000,178104,False
2018.03.20,2560000,23000,2535000,2560000,2505000,163865,True
2018.03.19,2537000,20000,2531000,2567000,2522000,164377,False
2018.03.16,2557000,20000,2561000,2571000,2512000,243698,False
2018.03.15,2577000,11000,2600000,2601000,2551000,177649,False
2018.03.14,2588000,5000,2551000,2600000,2550000,254265,True
2018.03.13,2583000,96000,2538000,2583000,2518000,401974,True
